code,name,article_date,article_url,article_title,blog_price,blog_pbr,blog_per,blog_yield,category,judgement,yutai,shareholder_return,price,per,pbr,yield,comment,per_avg_1y,per_avg_2y,per_vs_1y,per_pctl_2y,per_min_2y,per_max_2y
2734,サーラ,2025-09-10,https://boutetsuya.livedoor.blog/archives/28451078.html,2734サーラ 2024,1033.0,0.77,13.0,3.1,監視銘柄,,500株 1000円相当のカタログ,配当性向40%以上,1166.0,10.076046,0.77370876,3.1,好業績に伴い株価は上昇し17年高値も突破。 若干割高も妥当な位置。 下は900円、上は1100円突破は微妙。超えても1200円まで。,9.171962174204774,8.140541438751876,9.857038315507571,98.15195071868584,6.19419989761787,10.390844376633607
2737,トーメンデバイス,2022-12-12,https://boutetsuya.livedoor.blog/archives/16976558.html,2737トーメンデバイス 2022,5540.0,,,5.42,監視銘柄,,200株 クオカード3000円 or 5000円（３年以上）,,31200.0,21.20372,3.0092134,11.17,,8.286036525952898,6.046909781892045,155.89701341029948,99.38398357289527,2.9912461348601513,22.698854102564102
2769,ヴィレッジヴァンガードコーポレーション,2024-09-21,https://boutetsuya.livedoor.blog/archives/25639324.html,2769ヴィレッジヴァンガードコーポレーション 2024,1080.0,1.36,223.0,,監視銘柄,,100株 自社優待券10000円分 or 12000円分（２年以上）,公表なし,897.0,12.225705,2.716914,,優待利回りが高いため、11月の権利前に1100円前後まで上げて 権利落ちで1000円前後に落ちるスタンス。 黒字定着し復配なるまではこのレンジ内の推移になりそう。,13.005717357311255,13.626637872717406,-5.997457394172622,12.525667351129362,11.053563829431438,14.992503344481603
2790,ナフコ,2022-12-14,https://boutetsuya.livedoor.blog/archives/17013115.html,2790ナフコ 2022,1554.0,,,3.6,値上がり＆優待目的,,100株 ＵＣギフト券1500円,,2205.0,239.93472,0.3541293,2.65,,227.87791305319158,218.4130602092435,5.29090633895446,80.69815195071868,166.1577716375425,284.2111248592687
2924,イフジ産業,2025-09-13,https://boutetsuya.livedoor.blog/archives/28470403.html,2924イフジ産業 2025,2356.0,1.68,10.5,2.84,監視銘柄,,なし,配当性向25～30%,1932.0,7.860049,1.2384044,3.56,株価は短期間で２倍となる伸びで割安圏は脱出。 設備投資重く利益面が苦しくなるため一旦レンジとなりそう。 1900-2800くらいの間か。,8.42054078407332,7.635352361805602,-6.6562445150012195,42.09445585215606,5.2481802890942175,9.866088397627994
2928,ＲＩＺＡＰグループ,2022-12-15,https://boutetsuya.livedoor.blog/archives/17030725.html,2928ＲＩＺＡＰグループ 2022,143.0,,,0.0,優待目的,,400株 自社優待10000ポイント,,,,,,,,,,,,
2974,大英産業,2025-09-16,https://boutetsuya.livedoor.blog/archives/28488229.html,2974大英産業 2024,1050.0,0.44,6.1,2.29,準主力,,100株 クオカード1000 or 2000円（２年）,配当性向30%を目指す,,,,,底値を切り上げ、今は1000円が堅くなりつつある。 配当性向の乖離があり、守られれば配当倍増も。 現実となれば1300円超えまであり。,,,,,,
2975,スター・マイカホールディングス,2025-09-17,https://boutetsuya.livedoor.blog/archives/28494603.html,2975スター・マイカホールディングス 2024,1161.0,1.38,11.4,2.58,分散枠,,なし,配当性向30%目標、総還元率40%,1585.0,8.899494,1.6014274,3.26,今年に入ってから株価は大きく上昇も、割高感はまだなし。 1200円あたりは節目になっていることから、一旦ここで調整も。 下は1000円、瞬間的に800円まで、上は1500円あたり。,7.819986387376388,6.095905245343988,13.804469204271697,89.73305954825463,3.1009009909490834,10.1511697172009
2982,ＡＤワークスグループ,2025-09-18,https://boutetsuya.livedoor.blog/archives/28501059.html,2982ＡＤワークスグループ 2024,505.0,1.24,9.7,2.77,監視銘柄,,なし,配当性向50%を超えない限り利回り4%,419.0,5.1191206,1.2564999,4.94,今年に入って株価は２倍以上に上昇。 業績好調で配当方針も利回り照準で天井は読みにくいが、 今の520円あたりは一旦の節目となる可能性。 超えれば600円が次の節目。さすがにここは天井となりそう。 下は400円あたりから堅くなりそう。,5.131280352033236,3.949202327313837,-0.23697305933436663,78.2340862422998,2.142360005221033,5.912423685148864
2986,ＬＡホールディングス,2025-09-22,https://boutetsuya.livedoor.blog/archives/28525632.html,2986ＬＡホールディングス 2024,9260.0,2.59,13.9,3.56,監視銘柄,,なし,配当性向40%以上,2765.0,9.593699,2.1655617,6.4,配当性向変更によりPERは切り上げ。 株価上昇続き、若干の割高圏といったところ。 上は高値更新中により勢いとまるまで。 下は8000円まで。,9.67838048845265,7.934096480613488,-0.8749551493008823,72.27926078028747,3.765013773373971,11.982239870880779
2987,タスキ,2023-10-10,https://boutetsuya.livedoor.blog/archives/22030616.html,2987タスキ 2022,1301.0,2.73,12.1,3.84,値上がり目的,,なし,配当性向35%,,,,,中計発表をきっかけに株価は前回高値まで上昇。 利回りが高いため1000円の底は十二分に堅そう。 中計が高い目標であり、株価上昇はその進捗次第。 カテゴリなしの他の記事 <footer,,,,,,
2993,長栄,2025-09-23,https://boutetsuya.livedoor.blog/archives/28533451.html,2993長栄 2025,2192.0,0.82,10.3,4.56,監視銘柄,,なし,安定配当,2155.0,9.599109,0.7672545,4.69,2000円の壁は厚く、下値も2100円を固め中。 営業利益がまだ足踏みで、しばらく2100～2400円のレンジ予想。,9.79238480528864,9.045445693930551,-1.9737358072801192,78.02874743326488,7.737448129743918,11.20820993148066
3003,ヒューリック,2025-09-28,https://boutetsuya.livedoor.blog/archives/28559206.html,3003ヒューリック 2024,1647.0,1.47,11.6,3.46,分散枠,,300株 カタログギフト6000円（２年以上）,配当性向40%,1747.5,11.107932,1.4006658,3.86,1650円の高値越えに再び挑戦中。 PER目線でもまだ若干の割安圏内で、高値越えの可能性も全然あり。 下は1500円が堅く、上は1900円まで。,10.80764006872821,9.676651233163653,2.7785152851331762,80.9034907597536,7.811070109406853,12.903990262957684
3023,ラサ商事,2024-10-01,https://boutetsuya.livedoor.blog/archives/25729885.html,3023ラサ商事 2024,1439.0,0.76,8.2,4.73,監視銘柄,,なし,配当性向40%,2059.0,9.232356,0.9261316,3.87,業績低迷により株価も下がってきたが、高い利回りにより 1400円あたりが鉄壁となっている。 上にいっても1600～1800円くらいで止まりそう。,8.153585894667684,7.124887049830046,13.230621707656432,93.83983572895276,5.29017285973712,10.535135586554075
3024,クリエイト,2024-10-02,https://boutetsuya.livedoor.blog/archives/25738347.html,3024クリエイト 2024,1042.0,0.83,7.6,4.03,分散枠,,100株 クオカード1000円,配当性向30%,1142.0,12.200855,0.77158666,3.75,上ひげの先端が集まる900～1000円を値固め中。 配当性向による大幅増配で株価は下値を切り上げ。 PER10程度の1400円までは難なく上がっていきそう。 カテゴリなしの他の記事 <footer,12.05889043647113,11.360292188514247,1.1772605802894631,76.79671457905543,9.350350764069566,13.432659250287326
3048,ビックカメラ,2025-09-28,https://boutetsuya.livedoor.blog/archives/28564750.html,3048ビックカメラ 2024,1695.0,1.8,17.1,1.53,分散枠,,100株 自社優待券3000 or 4000 or 5000円（２年）,配当性向40%,1732.5,15.18405,1.6278336,2.5,利益好調な直近は配当性向40%なこともあり株価も高値へ。 現在の業績なら1600-1800のレンジが妥当。 来期業績次第で上場来高値突破に挑戦か。,14.623423070347004,14.168869228743798,3.833759899826883,86.24229979466119,11.953424213645242,16.327783636363637
3073,ＤＤグループ,2024-10-04,https://boutetsuya.livedoor.blog/archives/25758296.html,3073ＤＤグループ 2024,1327.0,2.48,9.7,,分散枠,,100株 自社優待券6000円,公表なし,,,,,23年は大きく株価を上げ、天井をつけてからの反動も 最近は1300円前後におさまってきた様子。 業績も順調に回復基調で、再度2000円を目指していきそう。,,,,,,
3132,マクニカホールディングス,2024-10-05,https://boutetsuya.livedoor.blog/archives/25763121.html,3132マクニカホールディングス 2024,1993.0,1.42,8.5,3.51,監視銘柄,,なし,DOE4% 総還元性向30～50%,3676.0,23.635311,2.2890692,2.23,上げ過ぎた株価は大きく天井をつけ調整へ。 現在の2000円あたりは割安圏内。 このあたりで底固めをして、再び2500円を目指していきそう。,16.491502594169894,13.976211544228441,43.31811710326261,99.38398357289527,9.990985902398577,24.72834768933624
3143,オーウイル,2025-10-01,https://boutetsuya.livedoor.blog/archives/28577806.html,3143オーウイル 2025,746.0,1.25,9.6,2.95,監視銘柄,,なし,安定配当,700.0,7.942812,1.0663757,3.14,1Q好調により株価は上昇。 通期の変更なくPER上昇も、後の上方修正を考えれば妥当な位置。 下は650円、上は850円ほど。,7.931994348070879,7.15617834882253,0.13637997525492995,78.2340862422998,5.768373719636927,8.504104140341099
3150,グリムス,2025-10-01,https://boutetsuya.livedoor.blog/archives/28582082.html,3150グリムス 2025,2356.0,3.39,11.2,3.61,分散枠,,なし,配当性向40%,2462.0,11.620882,2.9370747,5.25,業績好調も月足チャートは三角持ち合い。 底を2000円としてそろそろ上に飛びそう。 上にいけば21年高値の3200円を目指しそう。,11.824792074979195,11.454245063920995,-1.72442841858218,63.65503080082136,9.138855879251935,14.155574783915515
3166,ＯＣＨＩホールディングス,2024-10-08,https://boutetsuya.livedoor.blog/archives/25792344.html,3166ＯＣＨＩホールディングス 2024,1395.0,0.78,8.6,3.87,分散枠,,100株 2000円クオカード,配当性向30% or DOE2.8%の高い方,1468.0,14.589544,0.76821995,3.81,1400円を突破し1800円で跳ね返され再び1400円。 ８月下落では1400円も割ったが、基本の底は1400円の予想。 DOEも導入で下は堅い。上は前回高値の1800円まで。,14.103569532431564,13.490008729685258,3.4457551079599025,90.14373716632443,11.77933804174339,15.739240766036778
3167,ＴＯＫＡＩホールディングス,2024-10-09,https://boutetsuya.livedoor.blog/archives/25800627.html,3167ＴＯＫＡＩホールディングス 2024,961.0,1.4,13.9,3.54,分散枠,,300株 1500円クオカード等,配当性向40%～50%,1228.0,14.895681,1.532439,3.07,800-1000という幅の狭いレンジ幅で変動する銘柄。 最近はPERも切り下がり、そろそろ1000円突破を目指しそう。 下は900円が結構堅いラインとなった。,13.332904113430597,12.298641880610756,11.72120397232268,99.58932238193019,10.540547395168938,14.992721267100977
3172,ティーライフ,2023-10-25,https://boutetsuya.livedoor.blog/archives/22214693.html,3172ティーライフ 2023,1373.0,0.95,10.5,3.79,値上がり＆優待目的,,100株 1000円相当の自社商品,配当性向30%,1131.0,13.441883,0.7543143,2.65,下は1200だったのが1300に切りあがった模様。 上は1700円で幾度か跳ね返されており、業績具合からいっても 1700円は再度跳ね返されそうな天井。,13.390096876479872,13.19462117357566,0.386749431298683,67.5564681724846,11.953283078420355,13.712454308029702
3173,Cominix,2023-10-27,https://boutetsuya.livedoor.blog/archives/22240985.html,3173Cominix 2023,811.0,0.76,7.3,4.32,監視銘柄,,200株 優待ポイント2000,配当性向30%,1559.0,15.230558,1.2418985,3.97,あまり株価の変動ない感じだったが、徐々に切り上げ中に見える。 下は700円、上は1000円を目指していきそう。,9.058510121643614,8.555183091738252,68.13535333596894,99.7946611909651,7.362172135617299,15.230558
3176,三洋貿易,2025-10-02,https://boutetsuya.livedoor.blog/archives/28587667.html,3176三洋貿易 2024,1561.0,0.89,9.2,3.65,監視銘柄,,なし,配当性向30%以上 累進配当,1068.0,14.013909,1.1034038,2.78,現株価は妥当な位置。上は高値の1730円まで。 今期の先行費用により来季に業績伸びれば 再び高値越えに挑戦。下は1400円が鉄壁。,10.433916321297769,9.803613538859274,34.31111165224443,99.38398357289527,7.955060093543578,14.184490289325844
3221,ヨシックスホールディングス,2025-10-03,https://boutetsuya.livedoor.blog/archives/28593765.html,3221ヨシックスホールディングス 2025,2521.0,2.21,14.2,1.11,分散枠,,300株 自社優待券10000円＆20%割引券,記載なし,3155.0,15.973875,2.4358757,1.02,米高騰響き業績苦しく、しばらくはレンジを予想。 2400～3200円まで。,15.481639740535915,15.08786486899711,3.1794775470407988,63.244353182751546,12.25766303303714,18.659290892819556
3228,三栄建築設計,2023-01-04,https://boutetsuya.livedoor.blog/archives/17388272.html,3228三栄建築設計 2022,1481.0,,,5.06,値上がり目的,,なし,,,,,,,,,,,,
3231,野村不動産ホールディングス,2025-10-06,https://boutetsuya.livedoor.blog/archives/28612499.html,3231野村不動産ホールディングス 2025,905.0,1.04,10.4,3.98,分散枠,,なし,総還元性向40～45%、DOE4%下限,919.3,9.508688,0.9820689,4.84,コロナ以降株価は上昇トレンドにあるが PERはほぼ変わらず10倍前後で、常に妥当な値段を維持。 現在も株価は妥当で上は1100円、下は830円まで。,9.908251489958573,8.968188893600756,-4.03263371305732,67.14579055441479,7.16349544055047,11.76923159470436
3238,セントラル総合開発,2024-10-15,https://boutetsuya.livedoor.blog/archives/25855619.html,3238セントラル総合開発 2024,453.0,0.46,5.8,3.97,監視銘柄,,なし,安定配当,388.0,25.260418,0.3555168,3.24,コロナ明けから株価も上抜け、底が400円に切りあがった感じ。 PER目線では今の株価は妥当。 しばらくは400～600円のレンジとなりそう。,25.621389390711848,26.82860245657895,-1.4088673537848928,19.71252566735113,22.07861261876073,29.82547837966227
3241,ウィル,2025-10-07,https://boutetsuya.livedoor.blog/archives/28618458.html,3241ウィル 2024,547.0,1.24,8.5,3.56,監視銘柄,,なし,配当性向30%,597.0,10.368183,1.2759737,4.0,前回高値突破に挑戦中。 以前よりPERは割安であり超える可能性十分。 超えれば650円まで、下は500円がかなり堅く450円は鉄壁ライン。,9.749544489212616,8.66631806609498,6.345306813788865,97.1252566735113,6.76445678376195,10.524487266331658
3244,サムティ,2023-11-03,https://boutetsuya.livedoor.blog/archives/22321697.html,3244サムティ 2022,2481.0,1.16,10.5,3.63,値上がり＆優待目的,,300株 自社ホテル宿泊券２枚,公表なし,,,,,下は2000円の壁が機能しており、2500円の天井超えに挑戦中。 業績が回復傾向で好調なことから2500円突破を予想。 突破した場合は次の節目となる3000円あたりまで伸びそう。,,,,,,
3277,サンセイランディック,2025-10-10,https://boutetsuya.livedoor.blog/archives/28637349.html,3277サンセイランディック 2024,1299.0,0.77,9.6,3.31,監視銘柄,,なし,30%以上を目安 40円を下限,750.0,9.438711,0.8311797,7.41,1400円手前は18年高値付近が意識され一旦下落。 株価としては妥当な位置。 直近の業績好調を考慮すると株価は上抜けそう。 下は1150円まで、上は1600円くらい。,8.233813839974518,7.138307439986903,14.633524432818735,99.38398357289527,5.3699559865144035,9.506698447047606
3280,エストラスト,2025-10-16,https://boutetsuya.livedoor.blog/archives/28673238.html,3280エストラスト 2025,1082.0,0.62,5.0,2.59,監視銘柄,,なし,安定配当,922.0,3.9269135,0.5248283,3.72,前期の好業績を受け株価は大きく上昇。 一旦調整が入った形の現在は妥当な位置。 下は900円、上は直近天井の1220円がしばらく意識されそう。,4.481914676563203,3.9360117964895234,-12.383126779842812,43.94250513347023,2.7026780603973983,5.056083932573893
3288,オープンハウスグループ,2025-10-17,https://boutetsuya.livedoor.blog/archives/28682280.html,3288オープンハウスグループ 2024,7357.0,1.61,8.3,2.42,監視銘柄,,なし,総還元性向40%以上,8278.0,8.445044,1.5537541,2.54,8000円天井で跳ね返され、前回高値付近を推移。 このあたりが妥当な株価で、6500～8500円の間で落ち着きそう。,8.935753907885935,7.35128521625596,-5.491533371939406,64.47638603696099,4.91808152167761,11.865675205436283
3289,東急不動産ホールディングス,2025-10-20,https://boutetsuya.livedoor.blog/archives/28698340.html,3289東急不動産ホールディングス 2025,1228.0,1.06,10.3,3.42,分散枠,,100株 宿泊優待券等,配当性向35%以上 累進配当,1311.0,9.680278,1.0267117,3.84,安すぎた株価は前回高値の1266円まで上昇し一旦ストップ。 １年前と株価は同等も中身はそこそこ割安圏内。 下は1100円ほどまで、上は抜ければ1500円まであり。,9.800115453700583,8.427019837890668,-1.2228167542182589,68.99383983572895,6.288742666989859,11.458320546467538
3294,イーグランド,2025-10-21,https://boutetsuya.livedoor.blog/archives/28708134.html,3294イーグランド 2025,1981.0,1.06,6.6,4.64,監視銘柄,,なし,配当性向30% 累進配当,4840.0,16.313324,2.3053186,0.019,直近の業績不振を払拭する上方修正で株価吹上。 在庫調整終了した今の業績を維持できれば妥当な位置。 現株価の2000円を基準に上下300円以内の推移となりそう。,,,,,,
3297,東武住販,2023-11-11,https://boutetsuya.livedoor.blog/archives/22467022.html,3297東武住販 2023,1140.0,0.77,7.9,3.25,監視銘柄,,100株 自社関連食品1000円相当 or 2000円相当（３年）,DOE2.5% 株主優待継続,1178.0,9.114824,0.67643887,3.66,株価は底堅く1000円を切ると反発を数年繰り返している。 直近の業績も横ばいなことから、しばらくは1000-1350のレンジとなりそう。,8.998708834330474,8.567829557272907,1.290353625250562,79.87679671457906,7.438645521176401,10.283378852236476
3300,アンビション ＤＸ ホールディングス,2025-10-22,https://boutetsuya.livedoor.blog/archives/28711812.html,3300アンビション ＤＸ ホールディングス 2025,2499.0,2.13,6.4,4.4,分散枠,,なし,安定配当,2221.0,8.426924,1.8406957,5.05,2300～2400円はかなり堅いラインであり、 現在の株価は割安圏内。 業績成長著しく、業績維持の間は株価はまだまだ上昇余地あり。 とりあえず目先の天井3000円は今後意識されそう。,8.665180062428131,7.884445146325926,-2.749580051558309,70.02053388090349,3.639606223501453,10.493692672153326
3333,あさひ,2023-01-17,https://boutetsuya.livedoor.blog/archives/17591126.html,3333あさひ 2022,1343.0,,,2.08,優待目的,,100株 自社優待券4000円,,1352.0,15.509924,0.84495986,3.74,,15.024105062517272,15.505843466251761,3.2335965134773215,58.110882956878854,13.531782668254785,18.843338553229877
3355,クリヤマホールディングス,2024-10-24,https://boutetsuya.livedoor.blog/archives/25943199.html,3355クリヤマホールディングス 2023,1195.0,0.52,7.1,3.77,監視銘柄,,なし,配当性向30%、DOE2.5%,1762.0,8.557552,0.6611422,3.44,株主還元方針の開示で２月から株価は新領域へ。 現在は水平線が引ける1200円で株価は止まっており ここらあたりが１段目の底となりそう。 業績好調維持ならPER10ラインまでは株価は伸びそう。,7.931083357367818,6.924781058397858,7.898903773974397,92.60780287474333,5.038020717718014,9.51224853552648
3431,宮地エンジニアリンググループ,2024-10-25,https://boutetsuya.livedoor.blog/archives/25952821.html,3431宮地エンジニアリンググループ 2024,1961.0,1.33,11.8,4.97,監視銘柄,,なし,26年度まで総還元性向60%,1593.0,12.936495,1.0120685,4.71,分割後株価下落も、現在の利回り５％ラインは強い節目。 ここを割ったとしても1800円までには止まりそう。 上は前回高値の2500円。超えるのは来年以降か。,14.343193258688691,14.428272947295916,-9.807427351204057,13.347022587268995,11.734610969868173,16.517964003967172
3435,サンコーテクノ,2024-10-26,https://boutetsuya.livedoor.blog/archives/25960480.html,3435サンコーテクノ 2024,1146.0,0.52,7.0,3.32,監視銘柄,,100株 クオカード500円,累進配当,1480.0,7.352941,0.58385336,3.11,長らく900円前後の推移だったが、 アルコール検査義務化の特需があり株価は上抜け。 今期は減益予定で株価は重そう。 下は1000円、上は1400円までの推移となりそう。,6.531458629841523,6.04390356468966,12.577318738653776,99.58932238193019,5.1144791241349505,7.352941
3457,Ａｎｄ Ｄｏ ホールディングス,2025-10-25,https://boutetsuya.livedoor.blog/archives/28727216.html,3457Ａｎｄ Ｄｏ ホールディングス 2025,1073.0,1.16,7.7,4.29,分散枠,,500株 3000P,配当性向30%以上,937.0,14.3075285,0.9747126,4.97,業績が一旦踊り場で上値は重そう。 ただ配当には余裕があり1000円以下は堅そう。 株価回復は来年以降か。,15.462203492695998,15.798528652529196,-7.467726014868714,9.240246406570842,13.510544833523127,19.535519317941574
3464,プロパティエージェント,2023-01-21,https://boutetsuya.livedoor.blog/archives/17670762.html,3464プロパティエージェント 2022,1190.0,,,3.36,監視銘柄,,なし,,,,,,,,,,,,
3465,ケイアイスター不動産,2023-01-22,https://boutetsuya.livedoor.blog/archives/17685777.html,3465ケイアイスター不動産 2022,4790.0,,,5.85,値上がり目的,,100株 クオカード1000円,,3675.0,7.420345,1.5559138,3.8,,6.43194598339578,5.321207734155417,15.367029187679693,91.9917864476386,3.2201732950862962,8.18290563104904
3467,アグレ都市デザイン,2025-10-25,https://boutetsuya.livedoor.blog/archives/28730799.html,3467アグレ都市デザイン 2025,2277.0,1.88,8.1,4.39,分散枠,,100株 クオカード1000円,配当性向35%,2805.0,8.355177,1.8751154,5.16,横ばい続いた株価は2000円を大きく上抜け。 PERでは妥当、利回りでは割安圏内。 1950円のラインは堅そうで、上は2800円まで。,7.159755169097464,5.914387505121743,16.696406548399146,99.58932238193019,3.940155340795898,8.393899745454544
3475,グッドコムアセット,2025-10-26,https://boutetsuya.livedoor.blog/archives/28737628.html,3475グッドコムアセット 2024,1527.0,3.31,11.8,2.95,監視銘柄,,500株 ２万円相当のデジタルギフト（今期限り）,配当性向35%,1535.0,22.77786,3.1414363,3.0,記念優待落ちにより10末で株価が下落予想。 権利落ちでおそらく1300円前後か。 そのあたりで止まれば妥当な位置。 1100円以下は堅そう。,21.188797170769856,17.46224529486097,7.4995424064102645,91.58110882956879,10.381894310777495,26.977296078175893
3482,ロードスターキャピタル,2025-10-30,https://boutetsuya.livedoor.blog/archives/28758881.html,3482ロードスターキャピタル 2024,3270.0,1.9,7.1,2.54,監視銘柄,,価値なし,配当性向18%,2583.0,5.4813995,1.2053213,3.82,業績好調により株価は高値圏。 各指標は高く、直近高値の3660円がしばらく天井となりそう。 下は2800円から順に堅く、最悪2300円まで。,6.302873643116598,5.736157166646831,-13.033327171547127,37.782340862423,4.228083816346586,8.042781302748741
3486,グローバル・リンク・マネジメント,2025-10-30,https://boutetsuya.livedoor.blog/archives/28764747.html,3486グローバル・リンク・マネジメント 2024,2598.0,3.1,10.2,2.98,監視銘柄,,200株 クオカード（１年限り）,配当性向30% 累進配当,1921.0,8.412893,1.9578805,5.25,プライム上場維持のため様々な施策もあり 現時点の株価は割高圏内。 妥当な位置は2100円ほど。下は1700円まで。,9.432235083235135,8.082092440071364,-10.807004641422836,50.92402464065708,4.015252283847315,12.539270485081241
3489,フェイスネットワーク,2025-11-01,https://boutetsuya.livedoor.blog/archives/28771639.html,3489フェイスネットワーク 2025,828.0,2.83,7.2,4.83,監視銘柄,,なし,配当性向35%,787.0,6.505745,1.8833069,5.73,株価は短期間で急騰しているが、 業績を考えればまだどちらかといえば割安圏内。 急騰のため下値も700円近くまで大きく考えられるが 上値も1000円突破の可能性までありそう。,6.521639833139164,5.603152182621642,-0.2437244856484666,73.51129363449692,3.651484983531753,7.538529233645835
3495,香陵住販,2025-11-04,https://boutetsuya.livedoor.blog/archives/28795024.html,3495香陵住販 2024,2420.0,1.1,6.8,2.27,監視銘柄,,なし,配当性向30%目指す 累進配当,2360.0,7.410198,0.9584772,2.75,特別利益にも関わらずPERは高値圏を推移し、 配当性向順次引き上げを考慮しても若干割高圏内。 下は1800円、上は2700円あたりまで。,7.53744954538537,6.453853048285387,-1.6882573424757075,52.772073921971256,4.345021758514818,8.747269530306127
3504,丸八ホールディングス,2023-01-29,https://boutetsuya.livedoor.blog/archives/17806878.html,3504丸八ホールディングス 2022,768.0,,,3.91,値上がり目的,,なし,,,,,,,,,,,,
3526,芦森工業,2024-11-07,https://boutetsuya.livedoor.blog/archives/26059125.html,3526芦森工業 2024,2620.0,0.69,7.9,3.82,監視銘柄,,なし,配当性向30%,,,,,2300円あたりに強い壁。利回りも下支え。 上は今の業績では3000円まで。 上方修正など出れば一気に突破の可能性も。,,,,,,
3538,ウイルプラスホールディングス,2024-11-08,https://boutetsuya.livedoor.blog/archives/26065529.html,3538ウイルプラスホールディングス 2024,1095.0,0.99,6.8,4.21,監視銘柄,,なし,27年度から配当性向30% 下限配当DOE4.5%,947.0,5.785326,0.75313306,4.91,株価は1000～1200円の狭いレンジ。 時折レンジからはみ出すも、下は950円、上は1400円まで。 業績回復の確認ができるまではこのレンジ内となりそう。,5.905166466607709,5.8564697312681995,-2.0294172448038106,45.17453798767967,4.891844606612499,6.846451047431342
3539,ＪＭホールディングス,2025-11-05,https://boutetsuya.livedoor.blog/archives/28800803.html,3539ＪＭホールディングス 2025,1529.0,1.73,11.1,1.57,分散枠,,200株 自社商品or商品券2500円相当（１年）,安定配当,1399.0,11.625395,1.4880288,1.73,直近で株価を上げてきたがまだまだ割安圏内。 1400円から下は堅く、1200円はもう来ないか。 上値は軽そうで、2000円到達も全然あり。,12.266461398922003,11.488825309472732,-5.226172227455439,54.41478439425052,8.708909565084591,14.80676612176073
3543,コメダホールディングス,2025-11-06,https://boutetsuya.livedoor.blog/archives/28807543.html,3543コメダホールディングス 2025,2900.0,2.77,19.5,2.07,分散枠,,100株 自社飲食2000円（議決権行使で+500円）,総還元性向50%,2888.0,inf,2.610881,2.17,PERが非常に安定し、業績に沿って上がるイメージ。 現在やや割安圏内まで株価は調整し、下は2800円まで。 進捗も順調で、再び前回高値を目指していきそう。,,,,,,
3561,力の源ホールディングス,2025-11-07,https://boutetsuya.livedoor.blog/archives/28814643.html,3561力の源ホールディングス 2025,1390.0,3.85,19.1,1.44,分散枠,,100株 自社商品券8000円相当（１年）,20%以上目安,1615.0,26.553766,4.0142674,1.49,優待拡充により優待利回り高く、株価は激安圏内。 ここからの下はあまり考えられず、 しばらくは1300円～1700円で推移しそう。 業績が上向けば一気に2000円超えも。,24.11436249980103,22.044919853901952,10.11597756407243,98.56262833675564,14.54808216735152,28.378823601238388
3636,三菱総合研究所,2024-11-13,https://boutetsuya.livedoor.blog/archives/26111148.html,3636三菱総合研究所 2024,4330.0,1.01,12.2,3.7,監視銘柄,,なし,配当性向40%,4780.0,7.5505075,0.9754961,3.59,下方修正と８月下落が合わさって株価は一段下へ。 PERは妥当な位置で、しばらくは4000～5000円のレンジ。 下は瞬間的に3600円まであり。,7.520424019458126,7.182708893908931,0.40002372823708665,75.15400410677618,5.884661125604095,8.197740244790559
3712,情報企画,2025-11-10,https://boutetsuya.livedoor.blog/archives/28830476.html,3712情報企画 2025,5520.0,2.4,15.2,2.17,監視銘柄,,100株 図書カード500円（１年）,配当性向40%目安,984.0,12.549419,1.9925804,2.42,株価は高値圏を突き抜けPER18.8まで上昇。 6740円をつけたあとは株価調整中も、まだ割高圏内。 下は4500円から堅く最悪4000円、上は直近高値の6740円が 当分の間意識されそう。 カテゴリなしの他の記事 <footer,14.192301241321598,12.781944004510342,-11.575869292699792,44.35318275154005,9.119160124791648,17.13198435136885
3771,システムリサーチ,2025-11-11,https://boutetsuya.livedoor.blog/archives/28836588.html,3771システムリサーチ 2025,1988.0,2.75,13.0,3.02,監視銘柄,,100株 クオカード1000円,配当性向40%,1846.0,11.725101,2.4122677,8.72,現在の株価は妥当な位置。 可能性が高い上方修正を考えれば若干割安ともいえる。 下は1750円まで、上はしばらく直近高値の2280円までか。,11.7521653109221,10.71446955992908,-0.2302921223967691,71.04722792607802,7.890640395747324,13.502211741488274
3817,ＳＲＡホールディングス,2025-11-12,https://boutetsuya.livedoor.blog/archives/28842603.html,3817ＳＲＡホールディングス 2025,5020.0,2.05,12.9,3.59,監視銘柄,,なし,配当性向50%目途,4870.0,10.986036,1.8309985,4.95,株価は大きく上げて若干割高な位置。 通常の底は4300円、上は5500円まで。 為替により純利益の進捗悪く、下方修正があればもう少し下も。,10.861321675777234,10.094296584972154,1.148242616742512,80.69815195071868,8.536733191000787,12.802382951747386
3924,ランドコンピュータ,2025-11-13,https://boutetsuya.livedoor.blog/archives/28849159.html,3924ランドコンピュータ 2025,972.0,3.02,14.0,3.91,監視銘柄,,100株 クオカード2000円,配当性向40%以上(26年３月までは50%以上）,,,,,株主優待新設で株価は急上昇。 総合利回りは6%あり、PER的にも割安水準だが、 配当や優待の変更のリスクがあり今の予想は難しいところ。,,,,,,
